state,year,quarter,district,registered_users
Jammu & Kashmir,2022,3,Unknown,78092
Jammu & Kashmir,2022,3,Unknown,70231
Jammu & Kashmir,2022,4,Unknown,465635
Jammu & Kashmir,2022,4,Unknown,160924
Jammu & Kashmir,2022,4,Unknown,138215
Jammu & Kashmir,2022,4,Unknown,103056
Jammu & Kashmir,2022,4,Unknown,96688
Jammu & Kashmir,2022,4,Unknown,93107
Jammu & Kashmir,2022,4,Unknown,91691
Jammu & Kashmir,2022,4,Unknown,90677
Jammu & Kashmir,2022,4,Unknown,81447
Jammu & Kashmir,2022,4,Unknown,72921
Jammu & Kashmir,2023,1,Unknown,485903
Jammu & Kashmir,2023,1,Unknown,167765
Jammu & Kashmir,2023,1,Unknown,144514
Jammu & Kashmir,2023,1,Unknown,107555
Jammu & Kashmir,2023,1,Unknown,100962
Jammu & Kashmir,2023,1,Unknown,97227
Jammu & Kashmir,2023,1,Unknown,95832
Jammu & Kashmir,2023,1,Unknown,94792
Jammu & Kashmir,2023,1,Unknown,85114
Jammu & Kashmir,2023,1,Unknown,76256
Jammu & Kashmir,2023,2,Unknown,504935
Jammu & Kashmir,2023,2,Unknown,174167
Jammu & Kashmir,2023,2,Unknown,150753
Jammu & Kashmir,2023,2,Unknown,112096
Jammu & Kashmir,2023,2,Unknown,105650
Jammu & Kashmir,2023,2,Unknown,101512
Jammu & Kashmir,2023,2,Unknown,100220
Jammu & Kashmir,2023,2,Unknown,98918
Jammu & Kashmir,2023,2,Unknown,88654
Jammu & Kashmir,2023,2,Unknown,79836
Jammu & Kashmir,2023,3,Unknown,524726
Jammu & Kashmir,2023,3,Unknown,180872
Jammu & Kashmir,2023,3,Unknown,156673
Jammu & Kashmir,2023,3,Unknown,116523
Jammu & Kashmir,2023,3,Unknown,110005
Jammu & Kashmir,2023,3,Unknown,105459
Jammu & Kashmir,2023,3,Unknown,104220
Jammu & Kashmir,2023,3,Unknown,103054
Jammu & Kashmir,2023,3,Unknown,92315
Jammu & Kashmir,2023,3,Unknown,83335
Jammu & Kashmir,2023,4,Unknown,542942
Jammu & Kashmir,2023,4,Unknown,187378
Jammu & Kashmir,2023,4,Unknown,162749
Jammu & Kashmir,2023,4,Unknown,121095
Jammu & Kashmir,2023,4,Unknown,114338
Jammu & Kashmir,2023,4,Unknown,109642
Jammu & Kashmir,2023,4,Unknown,108196
Jammu & Kashmir,2023,4,Unknown,106838
Jammu & Kashmir,2023,4,Unknown,95819
Jammu & Kashmir,2023,4,Unknown,86618
Jammu & Kashmir,2024,1,Unknown,563905
Jammu & Kashmir,2024,1,Unknown,194780
Jammu & Kashmir,2024,1,Unknown,169476
Jammu & Kashmir,2024,1,Unknown,126146
Jammu & Kashmir,2024,1,Unknown,119369
Jammu & Kashmir,2024,1,Unknown,114215
Jammu & Kashmir,2024,1,Unknown,112748
Jammu & Kashmir,2024,1,Unknown,111438
Jammu & Kashmir,2024,1,Unknown,99768
Jammu & Kashmir,2024,1,Unknown,90494
Jammu & Kashmir,2024,2,Unknown,584892
Jammu & Kashmir,2024,2,Unknown,202116
Jammu & Kashmir,2024,2,Unknown,176182
Jammu & Kashmir,2024,2,Unknown,131188
Jammu & Kashmir,2024,2,Unknown,123907
Jammu & Kashmir,2024,2,Unknown,118778
Jammu & Kashmir,2024,2,Unknown,117021
Jammu & Kashmir,2024,2,Unknown,115581
Jammu & Kashmir,2024,2,Unknown,103572
Jammu & Kashmir,2024,2,Unknown,93888
Jammu & Kashmir,2024,3,Unknown,837777
Jammu & Kashmir,2024,3,Unknown,457327
Jammu & Kashmir,2024,3,Unknown,333306
Jammu & Kashmir,2024,3,Unknown,274253
Jammu & Kashmir,2024,3,Unknown,234801
Jammu & Kashmir,2024,3,Unknown,215654
Jammu & Kashmir,2024,3,Unknown,197546
Jammu & Kashmir,2024,3,Unknown,179306
Jammu & Kashmir,2024,3,Unknown,178564
Jammu & Kashmir,2024,3,Unknown,177039
Jammu & Kashmir,2024,4,Unknown,864118
Jammu & Kashmir,2024,4,Unknown,471195
Jammu & Kashmir,2024,4,Unknown,344407
Jammu & Kashmir,2024,4,Unknown,282299
Jammu & Kashmir,2024,4,Unknown,241441
Jammu & Kashmir,2024,4,Unknown,222093
Jammu & Kashmir,2024,4,Unknown,203174
Jammu & Kashmir,2024,4,Unknown,185469
Jammu & Kashmir,2024,4,Unknown,183505
Jammu & Kashmir,2024,4,Unknown,181933
Jharkhand,2018,1,Unknown,159444
Jharkhand,2018,1,Unknown,130195
Jharkhand,2018,1,Unknown,103016
Jharkhand,2018,1,Unknown,101673
Jharkhand,2018,1,Unknown,56421
Jharkhand,2018,1,Unknown,45940
Jharkhand,2018,1,Unknown,37875
Jharkhand,2018,1,Unknown,35229
Jharkhand,2018,1,Unknown,31788
Jharkhand,2018,1,Unknown,31177
Jharkhand,2018,2,Unknown,216019
Jharkhand,2018,2,Unknown,181348
Jharkhand,2018,2,Unknown,142493
Jharkhand,2018,2,Unknown,139675
Jharkhand,2018,2,Unknown,78856
Jharkhand,2018,2,Unknown,63248
Jharkhand,2018,2,Unknown,51846
Jharkhand,2018,2,Unknown,50575
Jharkhand,2018,2,Unknown,45659
Jharkhand,2018,2,Unknown,43186
Jharkhand,2018,3,Unknown,265341
Jharkhand,2018,3,Unknown,219103
Jharkhand,2018,3,Unknown,176668
Jharkhand,2018,3,Unknown,167183
Jharkhand,2018,3,Unknown,99502
Jharkhand,2018,3,Unknown,80440
Jharkhand,2018,3,Unknown,63814
Jharkhand,2018,3,Unknown,63704
Jharkhand,2018,3,Unknown,59382
Jharkhand,2018,3,Unknown,54706
Jharkhand,2018,4,Unknown,326599
Jharkhand,2018,4,Unknown,268439
Jharkhand,2018,4,Unknown,217406
Jharkhand,2018,4,Unknown,202242
Jharkhand,2018,4,Unknown,126167
Jharkhand,2018,4,Unknown,103118
Jharkhand,2018,4,Unknown,80669
Jharkhand,2018,4,Unknown,78772
Jharkhand,2018,4,Unknown,77478
Jharkhand,2018,4,Unknown,68611
Jharkhand,2019,1,Unknown,386608
Jharkhand,2019,1,Unknown,313255
Jharkhand,2019,1,Unknown,256344
Jharkhand,2019,1,Unknown,235969
Jharkhand,2019,1,Unknown,151904
Jharkhand,2019,1,Unknown,123889
Jharkhand,2019,1,Unknown,97449
Jharkhand,2019,1,Unknown,94917
Jharkhand,2019,1,Unknown,93606
Jharkhand,2019,1,Unknown,81052
Jharkhand,2019,2,Unknown,441616
Jharkhand,2019,2,Unknown,350861
Jharkhand,2019,2,Unknown,293761
Jharkhand,2019,2,Unknown,263361
Jharkhand,2019,2,Unknown,174278
Jharkhand,2019,2,Unknown,140800
Jharkhand,2019,2,Unknown,115129
Jharkhand,2019,2,Unknown,109508
Jharkhand,2019,2,Unknown,106681
Jharkhand,2019,2,Unknown,91579
Jharkhand,2019,3,Unknown,495155
Jharkhand,2019,3,Unknown,388528
Jharkhand,2019,3,Unknown,329319
Jharkhand,2019,3,Unknown,290252
Jharkhand,2019,3,Unknown,196452
Jharkhand,2019,3,Unknown,155689
Jharkhand,2019,3,Unknown,132603
Jharkhand,2019,3,Unknown,123609
Jharkhand,2019,3,Unknown,119804
Jharkhand,2019,3,Unknown,101247
Jharkhand,2019,4,Unknown,548293
Jharkhand,2019,4,Unknown,436201
Jharkhand,2019,4,Unknown,364379
Jharkhand,2019,4,Unknown,322689
Jharkhand,2019,4,Unknown,222038
Jharkhand,2019,4,Unknown,175648
Jharkhand,2019,4,Unknown,155132
Jharkhand,2019,4,Unknown,141817
Jharkhand,2019,4,Unknown,134423
Jharkhand,2019,4,Unknown,112827
Jharkhand,2020,1,Unknown,602664
Jharkhand,2020,1,Unknown,479075
Jharkhand,2020,1,Unknown,398663
Jharkhand,2020,1,Unknown,352220
Jharkhand,2020,1,Unknown,248710
Jharkhand,2020,1,Unknown,195939
Jharkhand,2020,1,Unknown,179746
Jharkhand,2020,1,Unknown,161215
Jharkhand,2020,1,Unknown,149467
Jharkhand,2020,1,Unknown,124479
Jharkhand,2020,2,Unknown,658759
Jharkhand,2020,2,Unknown,519732
Jharkhand,2020,2,Unknown,434360
Jharkhand,2020,2,Unknown,380895
Jharkhand,2020,2,Unknown,276976
Jharkhand,2020,2,Unknown,220721
Jharkhand,2020,2,Unknown,210740
Jharkhand,2020,2,Unknown,183579
Jharkhand,2020,2,Unknown,165378
Jharkhand,2020,2,Unknown,136923
Jharkhand,2020,3,Unknown,722352
Jharkhand,2020,3,Unknown,564484
Jharkhand,2020,3,Unknown,476881
Jharkhand,2020,3,Unknown,412560
Jharkhand,2020,3,Unknown,306623
Jharkhand,2020,3,Unknown,242810
Jharkhand,2020,3,Unknown,238221
Jharkhand,2020,3,Unknown,204809
Jharkhand,2020,3,Unknown,182149
Jharkhand,2020,3,Unknown,150480
Jharkhand,2020,4,Unknown,791146
Jharkhand,2020,4,Unknown,614521
Jharkhand,2020,4,Unknown,520692
Jharkhand,2020,4,Unknown,446968
Jharkhand,2020,4,Unknown,337622
Jharkhand,2020,4,Unknown,266388
