state,year,quarter,pincode,registered_users
Andhra Pradesh,2024,4,Unknown,194233
Arunachal Pradesh,2018,1,Unknown,2316
Arunachal Pradesh,2018,1,Unknown,2203
Arunachal Pradesh,2018,1,Unknown,1475
Arunachal Pradesh,2018,1,Unknown,1471
Arunachal Pradesh,2018,1,Unknown,1139
Arunachal Pradesh,2018,1,Unknown,969
Arunachal Pradesh,2018,1,Unknown,857
Arunachal Pradesh,2018,1,Unknown,829
Arunachal Pradesh,2018,1,Unknown,828
Arunachal Pradesh,2018,1,Unknown,766
Arunachal Pradesh,2018,2,Unknown,3488
Arunachal Pradesh,2018,2,Unknown,3272
Arunachal Pradesh,2018,2,Unknown,2219
Arunachal Pradesh,2018,2,Unknown,2212
Arunachal Pradesh,2018,2,Unknown,1698
Arunachal Pradesh,2018,2,Unknown,1457
Arunachal Pradesh,2018,2,Unknown,1421
Arunachal Pradesh,2018,2,Unknown,1315
Arunachal Pradesh,2018,2,Unknown,1231
Arunachal Pradesh,2018,2,Unknown,1213
Arunachal Pradesh,2018,3,Unknown,4872
Arunachal Pradesh,2018,3,Unknown,4610
Arunachal Pradesh,2018,3,Unknown,3178
Arunachal Pradesh,2018,3,Unknown,3077
Arunachal Pradesh,2018,3,Unknown,2328
Arunachal Pradesh,2018,3,Unknown,2067
Arunachal Pradesh,2018,3,Unknown,1907
Arunachal Pradesh,2018,3,Unknown,1819
Arunachal Pradesh,2018,3,Unknown,1623
Arunachal Pradesh,2018,3,Unknown,1612
Arunachal Pradesh,2018,4,Unknown,6599
Arunachal Pradesh,2018,4,Unknown,6225
Arunachal Pradesh,2018,4,Unknown,4115
Arunachal Pradesh,2018,4,Unknown,4109
Arunachal Pradesh,2018,4,Unknown,3034
Arunachal Pradesh,2018,4,Unknown,2741
Arunachal Pradesh,2018,4,Unknown,2577
Arunachal Pradesh,2018,4,Unknown,2444
Arunachal Pradesh,2018,4,Unknown,2206
Arunachal Pradesh,2018,4,Unknown,2071
Arunachal Pradesh,2019,1,Unknown,8094
Arunachal Pradesh,2019,1,Unknown,7673
Arunachal Pradesh,2019,1,Unknown,5140
Arunachal Pradesh,2019,1,Unknown,5030
Arunachal Pradesh,2019,1,Unknown,3751
Arunachal Pradesh,2019,1,Unknown,3477
Arunachal Pradesh,2019,1,Unknown,3160
Arunachal Pradesh,2019,1,Unknown,3103
Arunachal Pradesh,2019,1,Unknown,2798
Arunachal Pradesh,2019,1,Unknown,2519
Arunachal Pradesh,2019,2,Unknown,10055
Arunachal Pradesh,2019,2,Unknown,9597
Arunachal Pradesh,2019,2,Unknown,6418
Arunachal Pradesh,2019,2,Unknown,6283
Arunachal Pradesh,2019,2,Unknown,4437
Arunachal Pradesh,2019,2,Unknown,4369
Arunachal Pradesh,2019,2,Unknown,3960
Arunachal Pradesh,2019,2,Unknown,3918
Arunachal Pradesh,2019,2,Unknown,3335
Arunachal Pradesh,2019,2,Unknown,3151
Arunachal Pradesh,2019,3,Unknown,11834
Arunachal Pradesh,2019,3,Unknown,11464
Arunachal Pradesh,2019,3,Unknown,7593
Arunachal Pradesh,2019,3,Unknown,7308
Arunachal Pradesh,2019,3,Unknown,5172
Arunachal Pradesh,2019,3,Unknown,4964
Arunachal Pradesh,2019,3,Unknown,4733
Arunachal Pradesh,2019,3,Unknown,4605
Arunachal Pradesh,2019,3,Unknown,3715
Arunachal Pradesh,2019,3,Unknown,3709
Arunachal Pradesh,2019,4,Unknown,13737
Arunachal Pradesh,2019,4,Unknown,13109
Arunachal Pradesh,2019,4,Unknown,8753
Arunachal Pradesh,2019,4,Unknown,8369
Arunachal Pradesh,2019,4,Unknown,5974
Arunachal Pradesh,2019,4,Unknown,5523
Arunachal Pradesh,2019,4,Unknown,5499
Arunachal Pradesh,2019,4,Unknown,5268
Arunachal Pradesh,2019,4,Unknown,4216
Arunachal Pradesh,2019,4,Unknown,4071
Arunachal Pradesh,2020,1,Unknown,15867
Arunachal Pradesh,2020,1,Unknown,14888
Arunachal Pradesh,2020,1,Unknown,10049
Arunachal Pradesh,2020,1,Unknown,9584
Arunachal Pradesh,2020,1,Unknown,6949
Arunachal Pradesh,2020,1,Unknown,6631
Arunachal Pradesh,2020,1,Unknown,6108
Arunachal Pradesh,2020,1,Unknown,6044
Arunachal Pradesh,2020,1,Unknown,4808
Arunachal Pradesh,2020,1,Unknown,4690
Arunachal Pradesh,2020,2,Unknown,18699
Arunachal Pradesh,2020,2,Unknown,17137
Arunachal Pradesh,2020,2,Unknown,11777
Arunachal Pradesh,2020,2,Unknown,11547
Arunachal Pradesh,2020,2,Unknown,8648
Arunachal Pradesh,2020,2,Unknown,8304
Arunachal Pradesh,2020,2,Unknown,7106
Arunachal Pradesh,2020,2,Unknown,6860
Arunachal Pradesh,2020,2,Unknown,5825
Arunachal Pradesh,2020,2,Unknown,5521
Arunachal Pradesh,2020,3,Unknown,21772
Arunachal Pradesh,2020,3,Unknown,19597
Arunachal Pradesh,2020,3,Unknown,13723
Arunachal Pradesh,2020,3,Unknown,13422
Arunachal Pradesh,2020,3,Unknown,9996
Arunachal Pradesh,2020,3,Unknown,9880
Arunachal Pradesh,2020,3,Unknown,8196
Arunachal Pradesh,2020,3,Unknown,7622
Arunachal Pradesh,2020,3,Unknown,6844
Arunachal Pradesh,2020,3,Unknown,6404
Arunachal Pradesh,2020,4,Unknown,24414
Arunachal Pradesh,2020,4,Unknown,21845
Arunachal Pradesh,2020,4,Unknown,15540
Arunachal Pradesh,2020,4,Unknown,14955
Arunachal Pradesh,2020,4,Unknown,11382
Arunachal Pradesh,2020,4,Unknown,10964
Arunachal Pradesh,2020,4,Unknown,9130
Arunachal Pradesh,2020,4,Unknown,8391
Arunachal Pradesh,2020,4,Unknown,7743
Arunachal Pradesh,2020,4,Unknown,7262
Arunachal Pradesh,2021,1,Unknown,26578
Arunachal Pradesh,2021,1,Unknown,23660
Arunachal Pradesh,2021,1,Unknown,16942
Arunachal Pradesh,2021,1,Unknown,16191
Arunachal Pradesh,2021,1,Unknown,12442
Arunachal Pradesh,2021,1,Unknown,11916
Arunachal Pradesh,2021,1,Unknown,9875
Arunachal Pradesh,2021,1,Unknown,9066
Arunachal Pradesh,2021,1,Unknown,8458
Arunachal Pradesh,2021,1,Unknown,7917
Arunachal Pradesh,2021,2,Unknown,28553
Arunachal Pradesh,2021,2,Unknown,25349
Arunachal Pradesh,2021,2,Unknown,18141
Arunachal Pradesh,2021,2,Unknown,17388
Arunachal Pradesh,2021,2,Unknown,13401
Arunachal Pradesh,2021,2,Unknown,12890
Arunachal Pradesh,2021,2,Unknown,10617
Arunachal Pradesh,2021,2,Unknown,9711
Arunachal Pradesh,2021,2,Unknown,9156
Arunachal Pradesh,2021,2,Unknown,8470
Arunachal Pradesh,2021,3,Unknown,30734
Arunachal Pradesh,2021,3,Unknown,27265
Arunachal Pradesh,2021,3,Unknown,19520
Arunachal Pradesh,2021,3,Unknown,18855
Arunachal Pradesh,2021,3,Unknown,14519
Arunachal Pradesh,2021,3,Unknown,14068
Arunachal Pradesh,2021,3,Unknown,11487
Arunachal Pradesh,2021,3,Unknown,10467
Arunachal Pradesh,2021,3,Unknown,9990
Arunachal Pradesh,2021,3,Unknown,9111
Arunachal Pradesh,2021,4,Unknown,32931
Arunachal Pradesh,2021,4,Unknown,29128
Arunachal Pradesh,2021,4,Unknown,20914
Arunachal Pradesh,2021,4,Unknown,20261
Arunachal Pradesh,2021,4,Unknown,15589
Arunachal Pradesh,2021,4,Unknown,15154
Arunachal Pradesh,2021,4,Unknown,12358
Arunachal Pradesh,2021,4,Unknown,11211
Arunachal Pradesh,2021,4,Unknown,10752
Arunachal Pradesh,2021,4,Unknown,9729
Arunachal Pradesh,2022,1,Unknown,34915
Arunachal Pradesh,2022,1,Unknown,30912
Arunachal Pradesh,2022,1,Unknown,22258
Arunachal Pradesh,2022,1,Unknown,21601
Arunachal Pradesh,2022,1,Unknown,16600
Arunachal Pradesh,2022,1,Unknown,16282
Arunachal Pradesh,2022,1,Unknown,13172
Arunachal Pradesh,2022,1,Unknown,11905
Arunachal Pradesh,2022,1,Unknown,11479
Arunachal Pradesh,2022,1,Unknown,10306
Arunachal Pradesh,2022,2,Unknown,36914
Arunachal Pradesh,2022,2,Unknown,32620
Arunachal Pradesh,2022,2,Unknown,23506
Arunachal Pradesh,2022,2,Unknown,22850
Arunachal Pradesh,2022,2,Unknown,17531
Arunachal Pradesh,2022,2,Unknown,17259
Arunachal Pradesh,2022,2,Unknown,13915
Arunachal Pradesh,2022,2,Unknown,12565
Arunachal Pradesh,2022,2,Unknown,12124
Arunachal Pradesh,2022,2,Unknown,10908
Arunachal Pradesh,2022,3,Unknown,39026
Arunachal Pradesh,2022,3,Unknown,34393
Arunachal Pradesh,2022,3,Unknown,24830
Arunachal Pradesh,2022,3,Unknown,24093
Arunachal Pradesh,2022,3,Unknown,18476
Arunachal Pradesh,2022,3,Unknown,18186
Arunachal Pradesh,2022,3,Unknown,14676
Arunachal Pradesh,2022,3,Unknown,13227
Arunachal Pradesh,2022,3,Unknown,12755
Arunachal Pradesh,2022,3,Unknown,11498
Arunachal Pradesh,2022,4,Unknown,40977
Arunachal Pradesh,2022,4,Unknown,36205
Arunachal Pradesh,2022,4,Unknown,26077
Arunachal Pradesh,2022,4,Unknown,25161
Arunachal Pradesh,2022,4,Unknown,19310
Arunachal Pradesh,2022,4,Unknown,19033
Arunachal Pradesh,2022,4,Unknown,15408
Arunachal Pradesh,2022,4,Unknown,13837
Arunachal Pradesh,2022,4,Unknown,13271
Arunachal Pradesh,2022,4,Unknown,12089
Arunachal Pradesh,2023,1,Unknown,42898
Arunachal Pradesh,2023,1,Unknown,37844
Arunachal Pradesh,2023,1,Unknown,27294
Arunachal Pradesh,2023,1,Unknown,26359
Arunachal Pradesh,2023,1,Unknown,20180
Arunachal Pradesh,2023,1,Unknown,19898
Arunachal Pradesh,2023,1,Unknown,16114
Arunachal Pradesh,2023,1,Unknown,14456
Arunachal Pradesh,2023,1,Unknown,13901
Arunachal Pradesh,2023,1,Unknown,12653
Arunachal Pradesh,2023,2,Unknown,44631
Arunachal Pradesh,2023,2,Unknown,39368
Arunachal Pradesh,2023,2,Unknown,28413
Arunachal Pradesh,2023,2,Unknown,27575
Arunachal Pradesh,2023,2,Unknown,21123
Arunachal Pradesh,2023,2,Unknown,20822
Arunachal Pradesh,2023,2,Unknown,16857
Arunachal Pradesh,2023,2,Unknown,15049
Arunachal Pradesh,2023,2,Unknown,14532
Arunachal Pradesh,2023,2,Unknown,13123
Arunachal Pradesh,2023,3,Unknown,46438
Arunachal Pradesh,2023,3,Unknown,40993
Arunachal Pradesh,2023,3,Unknown,29580
Arunachal Pradesh,2023,3,Unknown,28825
Arunachal Pradesh,2023,3,Unknown,22012
Arunachal Pradesh,2023,3,Unknown,21807
Arunachal Pradesh,2023,3,Unknown,17609
Arunachal Pradesh,2023,3,Unknown,15682
Arunachal Pradesh,2023,3,Unknown,15168
Arunachal Pradesh,2023,3,Unknown,13685
Arunachal Pradesh,2023,4,Unknown,48172
Arunachal Pradesh,2023,4,Unknown,42397
Arunachal Pradesh,2023,4,Unknown,30667
Arunachal Pradesh,2023,4,Unknown,29977
Arunachal Pradesh,2023,4,Unknown,22907
Arunachal Pradesh,2023,4,Unknown,22670
Arunachal Pradesh,2023,4,Unknown,18303
Arunachal Pradesh,2023,4,Unknown,16249
Arunachal Pradesh,2023,4,Unknown,15829
Arunachal Pradesh,2023,4,Unknown,14311
Arunachal Pradesh,2024,1,Unknown,50068
Arunachal Pradesh,2024,1,Unknown,44093
Arunachal Pradesh,2024,1,Unknown,31894
Arunachal Pradesh,2024,1,Unknown,31384
Arunachal Pradesh,2024,1,Unknown,23879
Arunachal Pradesh,2024,1,Unknown,23741
Arunachal Pradesh,2024,1,Unknown,19119
Arunachal Pradesh,2024,1,Unknown,16907
Arunachal Pradesh,2024,1,Unknown,16566
Arunachal Pradesh,2024,1,Unknown,14966
Arunachal Pradesh,2024,2,Unknown,51882
Arunachal Pradesh,2024,2,Unknown,45802
Arunachal Pradesh,2024,2,Unknown,33127
Arunachal Pradesh,2024,2,Unknown,32565
Arunachal Pradesh,2024,2,Unknown,24813
Arunachal Pradesh,2024,2,Unknown,24693
Arunachal Pradesh,2024,2,Unknown,19858
Arunachal Pradesh,2024,2,Unknown,17526
Arunachal Pradesh,2024,2,Unknown,17207
Arunachal Pradesh,2024,2,Unknown,15578
Arunachal Pradesh,2024,3,Unknown,75898
Arunachal Pradesh,2024,3,Unknown,63545
Arunachal Pradesh,2024,3,Unknown,43715
Arunachal Pradesh,2024,3,Unknown,35424
Arunachal Pradesh,2024,3,Unknown,35042
Arunachal Pradesh,2024,3,Unknown,30366
Arunachal Pradesh,2024,3,Unknown,25644
Arunachal Pradesh,2024,3,Unknown,23625
Arunachal Pradesh,2024,3,Unknown,23614
Arunachal Pradesh,2024,3,Unknown,23059
Arunachal Pradesh,2024,4,Unknown,78414
Arunachal Pradesh,2024,4,Unknown,65669
Arunachal Pradesh,2024,4,Unknown,45384
Arunachal Pradesh,2024,4,Unknown,36606
Arunachal Pradesh,2024,4,Unknown,36325
Arunachal Pradesh,2024,4,Unknown,31590
Arunachal Pradesh,2024,4,Unknown,26531
Arunachal Pradesh,2024,4,Unknown,24420
Arunachal Pradesh,2024,4,Unknown,24404
Arunachal Pradesh,2024,4,Unknown,23839
Assam,2018,1,Unknown,7209
Assam,2018,1,Unknown,5507
Assam,2018,1,Unknown,5418
Assam,2018,1,Unknown,4731
Assam,2018,1,Unknown,4571
Assam,2018,1,Unknown,4526
Assam,2018,1,Unknown,4127
Assam,2018,1,Unknown,4122
Assam,2018,1,Unknown,3639
Assam,2018,1,Unknown,3517
Assam,2018,2,Unknown,10189
Assam,2018,2,Unknown,7914
Assam,2018,2,Unknown,7685
Assam,2018,2,Unknown,6711
Assam,2018,2,Unknown,6411
Assam,2018,2,Unknown,6375
Assam,2018,2,Unknown,5954
Assam,2018,2,Unknown,5881
Assam,2018,2,Unknown,5216
Assam,2018,2,Unknown,5010
Assam,2018,3,Unknown,13555
Assam,2018,3,Unknown,10377
Assam,2018,3,Unknown,10057
Assam,2018,3,Unknown,8633
Assam,2018,3,Unknown,8582
Assam,2018,3,Unknown,8312
Assam,2018,3,Unknown,7916
Assam,2018,3,Unknown,7732
Assam,2018,3,Unknown,6759
Assam,2018,3,Unknown,6651
Assam,2018,4,Unknown,17802
Assam,2018,4,Unknown,13976
Assam,2018,4,Unknown,12969
Assam,2018,4,Unknown,11283
Assam,2018,4,Unknown,10937
Assam,2018,4,Unknown,10374
Assam,2018,4,Unknown,10054
Assam,2018,4,Unknown,9765
Assam,2018,4,Unknown,8801
Assam,2018,4,Unknown,8559
Assam,2019,1,Unknown,21003
Assam,2019,1,Unknown,16624
Assam,2019,1,Unknown,15399
Assam,2019,1,Unknown,13630
Assam,2019,1,Unknown,12724
Assam,2019,1,Unknown,12282
Assam,2019,1,Unknown,11982
Assam,2019,1,Unknown,11437
Assam,2019,1,Unknown,10474
Assam,2019,1,Unknown,10045
Assam,2019,2,Unknown,24543
Assam,2019,2,Unknown,19460
Assam,2019,2,Unknown,17922
Assam,2019,2,Unknown,15681
Assam,2019,2,Unknown,14452
Assam,2019,2,Unknown,14373
Assam,2019,2,Unknown,13970
Assam,2019,2,Unknown,13366
Assam,2019,2,Unknown,12874
Assam,2019,2,Unknown,12313
Assam,2019,3,Unknown,27912
Assam,2019,3,Unknown,22162
Assam,2019,3,Unknown,20205
Assam,2019,3,Unknown,17651
Assam,2019,3,Unknown,16289
Assam,2019,3,Unknown,16065
Assam,2019,3,Unknown,15923
Assam,2019,3,Unknown,15432
Assam,2019,3,Unknown,15231
Assam,2019,3,Unknown,13989
Assam,2019,4,Unknown,30419
Assam,2019,4,Unknown,24236
Assam,2019,4,Unknown,21980
Assam,2019,4,Unknown,19306
Assam,2019,4,Unknown,17946
Assam,2019,4,Unknown,17515
Assam,2019,4,Unknown,17500
Assam,2019,4,Unknown,17023
Assam,2019,4,Unknown,16755
Assam,2019,4,Unknown,15378
Assam,2020,1,Unknown,33205
Assam,2020,1,Unknown,26607
Assam,2020,1,Unknown,24106
Assam,2020,1,Unknown,21242
Assam,2020,1,Unknown,19871
Assam,2020,1,Unknown,19355
Assam,2020,1,Unknown,19193
Assam,2020,1,Unknown,18666
Assam,2020,1,Unknown,18552
Assam,2020,1,Unknown,17121
Assam,2020,2,Unknown,36494
Assam,2020,2,Unknown,29237
Assam,2020,2,Unknown,26634
Assam,2020,2,Unknown,23439
Assam,2020,2,Unknown,22873
Assam,2020,2,Unknown,21654
Assam,2020,2,Unknown,21271
Assam,2020,2,Unknown,20738
Assam,2020,2,Unknown,19800
Assam,2020,2,Unknown,19046
Assam,2020,3,Unknown,39646
Assam,2020,3,Unknown,31853
Assam,2020,3,Unknown,29045
Assam,2020,3,Unknown,25600
Assam,2020,3,Unknown,25150
Assam,2020,3,Unknown,23762
Assam,2020,3,Unknown,23212
Assam,2020,3,Unknown,22736
Assam,2020,3,Unknown,20913
Assam,2020,3,Unknown,20809
Assam,2020,4,Unknown,43335
Assam,2020,4,Unknown,34873
Assam,2020,4,Unknown,31894
Assam,2020,4,Unknown,27985
Assam,2020,4,Unknown,27308
Assam,2020,4,Unknown,26044
Assam,2020,4,Unknown,25298
Assam,2020,4,Unknown,24846
Assam,2020,4,Unknown,22952
Assam,2020,4,Unknown,22802
Assam,2021,1,Unknown,46783
Assam,2021,1,Unknown,37652
Assam,2021,1,Unknown,34483
Assam,2021,1,Unknown,30260
Assam,2021,1,Unknown,29414
Assam,2021,1,Unknown,28064
Assam,2021,1,Unknown,27259
Assam,2021,1,Unknown,26762
Assam,2021,1,Unknown,24813
Assam,2021,1,Unknown,24658
Assam,2021,2,Unknown,49999
Assam,2021,2,Unknown,40254
Assam,2021,2,Unknown,36847
Assam,2021,2,Unknown,32353
Assam,2021,2,Unknown,31551
Assam,2021,2,Unknown,30045
Assam,2021,2,Unknown,29194
Assam,2021,2,Unknown,28664
Assam,2021,2,Unknown,26557
Assam,2021,2,Unknown,26455
Assam,2021,3,Unknown,53594
Assam,2021,3,Unknown,43191
Assam,2021,3,Unknown,39514
Assam,2021,3,Unknown,34724
Assam,2021,3,Unknown,34031
Assam,2021,3,Unknown,32293
Assam,2021,3,Unknown,31327
Assam,2021,3,Unknown,30785
Assam,2021,3,Unknown,28639
Assam,2021,3,Unknown,28555
Assam,2021,4,Unknown,57249
Assam,2021,4,Unknown,46108
Assam,2021,4,Unknown,42225
Assam,2021,4,Unknown,37135
Assam,2021,4,Unknown,36481
Assam,2021,4,Unknown,34495
Assam,2021,4,Unknown,33508
Assam,2021,4,Unknown,32892
Assam,2021,4,Unknown,30729
Assam,2021,4,Unknown,30534
Assam,2022,1,Unknown,60632
Assam,2022,1,Unknown,48859
Assam,2022,1,Unknown,44765
Assam,2022,1,Unknown,39366
Assam,2022,1,Unknown,38840
Assam,2022,1,Unknown,36583
Assam,2022,1,Unknown,35517
Assam,2022,1,Unknown,34879
Assam,2022,1,Unknown,32753
Assam,2022,1,Unknown,32414
Assam,2022,2,Unknown,63866
Assam,2022,2,Unknown,51543
Assam,2022,2,Unknown,47222
Assam,2022,2,Unknown,41519
Assam,2022,2,Unknown,41067
Assam,2022,2,Unknown,38612
Assam,2022,2,Unknown,37438
Assam,2022,2,Unknown,36760
Assam,2022,2,Unknown,34642
Assam,2022,2,Unknown,34231
Assam,2022,3,Unknown,67280
Assam,2022,3,Unknown,54277
Assam,2022,3,Unknown,49784
Assam,2022,3,Unknown,43745
Assam,2022,3,Unknown,43396
Assam,2022,3,Unknown,40762
Assam,2022,3,Unknown,39413
Assam,2022,3,Unknown,38716
Assam,2022,3,Unknown,36615
Assam,2022,3,Unknown,36089
Assam,2022,4,Unknown,70664
Assam,2022,4,Unknown,57039
Assam,2022,4,Unknown,52292
Assam,2022,4,Unknown,45987
Assam,2022,4,Unknown,45548
Assam,2022,4,Unknown,42885
Assam,2022,4,Unknown,41419
Assam,2022,4,Unknown,40689
Assam,2022,4,Unknown,38441
Assam,2022,4,Unknown,37934
Assam,2023,1,Unknown,73878
Assam,2023,1,Unknown,59721
Assam,2023,1,Unknown,54745
Assam,2023,1,Unknown,48134
Assam,2023,1,Unknown,47759
Assam,2023,1,Unknown,44810
Assam,2023,1,Unknown,43324
Assam,2023,1,Unknown,42577
Assam,2023,1,Unknown,40288
Assam,2023,1,Unknown,39737
Assam,2023,2,Unknown,76617
Assam,2023,2,Unknown,62035
Assam,2023,2,Unknown,56858
Assam,2023,2,Unknown,50048
Assam,2023,2,Unknown,49755
Assam,2023,2,Unknown,46533
Assam,2023,2,Unknown,45031
Assam,2023,2,Unknown,44226
Assam,2023,2,Unknown,42067
Assam,2023,2,Unknown,41323
Assam,2023,3,Unknown,79587
Assam,2023,3,Unknown,64409
Assam,2023,3,Unknown,59036
Assam,2023,3,Unknown,51966
Assam,2023,3,Unknown,51854
Assam,2023,3,Unknown,48416
Assam,2023,3,Unknown,46869
Assam,2023,3,Unknown,46000
Assam,2023,3,Unknown,43920
Assam,2023,3,Unknown,43026
Assam,2023,4,Unknown,82438
Assam,2023,4,Unknown,66776
Assam,2023,4,Unknown,61117
Assam,2023,4,Unknown,53847
Assam,2023,4,Unknown,53768
Assam,2023,4,Unknown,50128
Assam,2023,4,Unknown,48543
Assam,2023,4,Unknown,47682
Assam,2023,4,Unknown,45621
Assam,2023,4,Unknown,44524
Assam,2024,1,Unknown,85683
Assam,2024,1,Unknown,69378
Assam,2024,1,Unknown,63508
Assam,2024,1,Unknown,56144
Assam,2024,1,Unknown,55781
Assam,2024,1,Unknown,52141
Assam,2024,1,Unknown,50527
Assam,2024,1,Unknown,49628
Assam,2024,1,Unknown,47562
Assam,2024,1,Unknown,46442
Assam,2024,2,Unknown,88920
Assam,2024,2,Unknown,71920
Assam,2024,2,Unknown,65921
Assam,2024,2,Unknown,58373
Assam,2024,2,Unknown,57902
Assam,2024,2,Unknown,54066
Assam,2024,2,Unknown,52493
Assam,2024,2,Unknown,51487
Assam,2024,2,Unknown,49528
Assam,2024,2,Unknown,48326
Assam,2024,3,Unknown,99139
Assam,2024,3,Unknown,93833
Assam,2024,3,Unknown,93298
Assam,2024,3,Unknown,92313
Assam,2024,3,Unknown,86311
Assam,2024,3,Unknown,85206
Assam,2024,3,Unknown,80391
Assam,2024,3,Unknown,75499
Assam,2024,3,Unknown,73240
Assam,2024,3,Unknown,72564
Assam,2024,4,Unknown,102310
Assam,2024,4,Unknown,97436
Assam,2024,4,Unknown,96232
Assam,2024,4,Unknown,95786
Assam,2024,4,Unknown,88986
Assam,2024,4,Unknown,88467
Assam,2024,4,Unknown,82536
Assam,2024,4,Unknown,77987
Assam,2024,4,Unknown,76469
Assam,2024,4,Unknown,75295
Bihar,2018,1,Unknown,71092
Bihar,2018,1,Unknown,51989
Bihar,2018,1,Unknown,46299
Bihar,2018,1,Unknown,26349
Bihar,2018,1,Unknown,22311
Bihar,2018,1,Unknown,20404
Bihar,2018,1,Unknown,20223
Bihar,2018,1,Unknown,20084
Bihar,2018,1,Unknown,20071
Bihar,2018,1,Unknown,20024
Bihar,2018,2,Unknown,94711
Bihar,2018,2,Unknown,68659
Bihar,2018,2,Unknown,60774
Bihar,2018,2,Unknown,36977
Bihar,2018,2,Unknown,30395
Bihar,2018,2,Unknown,28375
Bihar,2018,2,Unknown,27334
Bihar,2018,2,Unknown,27233
Bihar,2018,2,Unknown,26979
Bihar,2018,2,Unknown,26341
Bihar,2018,3,Unknown,112494
Bihar,2018,3,Unknown,82368
Bihar,2018,3,Unknown,72430
Bihar,2018,3,Unknown,45977
Bihar,2018,3,Unknown,37326
Bihar,2018,3,Unknown,35432
Bihar,2018,3,Unknown,32797
Bihar,2018,3,Unknown,32597
Bihar,2018,3,Unknown,31778
Bihar,2018,3,Unknown,31195
Bihar,2018,4,Unknown,134254
Bihar,2018,4,Unknown,97937
Bihar,2018,4,Unknown,86072
Bihar,2018,4,Unknown,56938
Bihar,2018,4,Unknown,46023
Bihar,2018,4,Unknown,44617
Bihar,2018,4,Unknown,39428
Bihar,2018,4,Unknown,39106
Bihar,2018,4,Unknown,38300
Bihar,2018,4,Unknown,38256
Bihar,2019,1,Unknown,155763
Bihar,2019,1,Unknown,112180
Bihar,2019,1,Unknown,98591
Bihar,2019,1,Unknown,67473
Bihar,2019,1,Unknown,53758
Bihar,2019,1,Unknown,53452
Bihar,2019,1,Unknown,45773
Bihar,2019,1,Unknown,45763
Bihar,2019,1,Unknown,44801
Bihar,2019,1,Unknown,44256
Bihar,2019,2,Unknown,176131
Bihar,2019,2,Unknown,122307
Bihar,2019,2,Unknown,108548
Bihar,2019,2,Unknown,76909
Bihar,2019,2,Unknown,61028
Bihar,2019,2,Unknown,59743
Bihar,2019,2,Unknown,52549
Bihar,2019,2,Unknown,51154
Bihar,2019,2,Unknown,50446
Bihar,2019,2,Unknown,50398
Bihar,2019,3,Unknown,194197
Bihar,2019,3,Unknown,131686
Bihar,2019,3,Unknown,117437
Bihar,2019,3,Unknown,85543
Bihar,2019,3,Unknown,68041
Bihar,2019,3,Unknown,65720
Bihar,2019,3,Unknown,58919
Bihar,2019,3,Unknown,56571
Bihar,2019,3,Unknown,55738
Bihar,2019,3,Unknown,55612
Bihar,2019,4,Unknown,210421
Bihar,2019,4,Unknown,141267
Bihar,2019,4,Unknown,126595
Bihar,2019,4,Unknown,95162
Bihar,2019,4,Unknown,76410
Bihar,2019,4,Unknown,71999
Bihar,2019,4,Unknown,64740
Bihar,2019,4,Unknown,61692
Bihar,2019,4,Unknown,61027
Bihar,2019,4,Unknown,60690
Bihar,2020,1,Unknown,226061
Bihar,2020,1,Unknown,149937
Bihar,2020,1,Unknown,135524
Bihar,2020,1,Unknown,105308
Bihar,2020,1,Unknown,85599
Bihar,2020,1,Unknown,78258
Bihar,2020,1,Unknown,70891
Bihar,2020,1,Unknown,66952
Bihar,2020,1,Unknown,66311
Bihar,2020,1,Unknown,66179
Bihar,2020,2,Unknown,239180
Bihar,2020,2,Unknown,156697
Bihar,2020,2,Unknown,143564
Bihar,2020,2,Unknown,116500
Bihar,2020,2,Unknown,95794
Bihar,2020,2,Unknown,84238
Bihar,2020,2,Unknown,76881
Bihar,2020,2,Unknown,72440
Bihar,2020,2,Unknown,72384
Bihar,2020,2,Unknown,71937
Bihar,2020,3,Unknown,254577
Bihar,2020,3,Unknown,165587
Bihar,2020,3,Unknown,153436
Bihar,2020,3,Unknown,128397
Bihar,2020,3,Unknown,105491
Bihar,2020,3,Unknown,91491
Bihar,2020,3,Unknown,83156
Bihar,2020,3,Unknown,79075
Bihar,2020,3,Unknown,78835
Bihar,2020,3,Unknown,77893
Bihar,2020,4,Unknown,271953
Bihar,2020,4,Unknown,176286
Bihar,2020,4,Unknown,164391
Bihar,2020,4,Unknown,139691
Bihar,2020,4,Unknown,114907
Bihar,2020,4,Unknown,98986
Bihar,2020,4,Unknown,89605
Bihar,2020,4,Unknown,85920
Bihar,2020,4,Unknown,85326
Bihar,2020,4,Unknown,84588
Bihar,2021,1,Unknown,291064
Bihar,2021,1,Unknown,188807
Bihar,2021,1,Unknown,176118
Bihar,2021,1,Unknown,151249
Bihar,2021,1,Unknown,124418
Bihar,2021,1,Unknown,106623
Bihar,2021,1,Unknown,96473
